gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000186866	7824.963315075686	-0.12510894208475837	0.1946240215534422	-0.6428237433702625	0.5203384748082295	0.9591381118579169
ENSG00000212933	116.18495054608732	-0.3583979080178483	0.5628401327719542	-0.6367667960220958	0.52427675719627	0.9591381118579169
ENSG00000205927	1801.1620081142241	-0.1556313697687732	0.24512965467530565	-0.6348940929848725	0.5254974898872464	0.9591381118579169
ENSG00000184787	5731.943917826564	-0.10567345556741893	0.1670979223292	-0.6324043656224008	0.5271226819989441	0.9591381118579169
ENSG00000159212	2243.6638837266464	-0.14211094005165895	0.2262863664918755	-0.6280137078287535	0.5299949601711307	0.9591381118579169
ENSG00000156284	722.6190979665196	-0.18328004856859537	0.2933705229388651	-0.6247391412489957	0.5321422793735264	0.9591381118579169
ENSG00000206107	218.69596370262505	-0.285567141027255	0.4576770730959666	-0.6239489758478173	0.5326610947922026	0.9591381118579169
ENSG00000206102	96.36415942249326	-0.34668964855154033	0.5568215690767366	-0.6226225200406387	0.5335326087654527	0.9591381118579169
ENSG00000198862	10175.283438577897	0.10357804631301336	0.16720729974147075	0.6194588781300912	0.5356141039694198	0.9591381118579169
ENSG00000142185	10185.678546824618	0.11077425567569757	0.18129277127418075	0.6110241180447649	0.5411836136832178	0.9591381118579169
ENSG00000205439	165.4978320615743	0.31527077884798854	0.5162850178300387	0.6106525813456316	0.5414296045835334	0.9591381118579169
ENSG00000160223	6070.863878308066	-0.11280673137541722	0.18804194129322355	-0.5999019718665414	0.5485715681930442	0.9591381118579169
ENSG00000187026	143.17198947182354	-0.33118218441671493	0.564858586714347	-0.5863099051802078	0.5576672758939348	0.9591381118579169
ENSG00000276612	475.50775519856273	-0.21874697481690816	0.37396979391362184	-0.5849322014158008	0.5585933053459671	0.9591381118579169
ENSG00000166979	5424.454201078184	-0.0908232163725677	0.1572955734599128	-0.5774047824410916	0.5636660442690943	0.9591381118579169
ENSG00000182816	247.16569420086722	0.23350724631568806	0.40504764251006814	0.576493285749426	0.5642818068661448	0.9591381118579169
ENSG00000280071	3225.26416420358	-0.1104984315224972	0.20011035892517728	-0.5521874635376242	0.5808199225955615	0.9591381118579169
ENSG00000160208	2687.5147212815054	0.13854347793397123	0.25118892663642867	0.5515508975222436	0.5812560860062351	0.9591381118579169
ENSG00000273590	3048.832115173391	-0.10609808874805142	0.19415417992915893	-0.5464630675824926	0.5847476681231071	0.9591381118579169
ENSG00000183844	2345.7059203558724	-0.11557517587308097	0.2146160976848871	-0.5385205355973611	0.5902177316456663	0.9591381118579169
ENSG00000159267	7232.727365321785	-0.08417136029091198	0.15806439782488796	-0.5325130861167195	0.5943706808218652	0.9591381118579169
ENSG00000160285	8271.875837628768	-0.11135774708701203	0.21813887516260405	-0.5104901499285914	0.6097081136464999	0.9591381118579169
ENSG00000160299	8675.092330379199	-0.08892420813240424	0.17438040233096316	-0.5099438179046727	0.6100908226223464	0.9591381118579169
ENSG00000187005	185.97352168887613	0.26899645037738396	0.5345780362373327	0.5031939813141885	0.6148278959656748	0.9591381118579169
ENSG00000142182	1644.591500539646	-0.1200214590451649	0.23880851283873783	-0.5025845084769351	0.6152564231693227	0.9591381118579169
ENSG00000160282	4789.492383034749	-0.07635213751219387	0.15609101387505647	-0.48915139710291183	0.6247345160322538	0.9591381118579169
ENSG00000206105	63.41515357053284	0.3360336778927499	0.6899822104677342	0.4870178865408066	0.6262456554813662	0.9591381118579169
ENSG00000182670	29246.569441288637	0.09246950191730567	0.19503350210096132	0.4741211172500906	0.6354135406252704	0.9591381118579169
ENSG00000160284	1127.1472983348333	-0.1381593273352934	0.29850625908756473	-0.46283561275264695	0.6434822023119067	0.9591381118579169
ENSG00000157542	8536.22125339601	-0.08550862426984865	0.18545762739445298	-0.46106825300842924	0.6447496377437505	0.9591381118579169
ENSG00000215454	1270.9502470674736	0.14227322571423923	0.31178409752394226	0.45631969957452334	0.6481601000472936	0.9591381118579169
ENSG00000160202	1534.3709268498376	-0.10731880490120538	0.23779009242720292	-0.4513173942857185	0.6517608100415027	0.9591381118579169
ENSG00000160255	11488.629098942192	-0.07396079790139713	0.16457830137136054	-0.44939580300144955	0.6531461583972443	0.9591381118579169
ENSG00000285815	1041.2660193739337	-0.14472728182315292	0.3228449483270382	-0.44828727404012486	0.6539458837809926	0.9591381118579169
ENSG00000160214	3844.9925250368265	-0.08796647813247138	0.19920964983459957	-0.4415773944962429	0.6587950450261024	0.9591381118579169
ENSG00000142192	11354.656663715563	-0.06486032931976021	0.1475231284735044	-0.43966210580606907	0.6601818520579756	0.9591381118579169
ENSG00000154642	3261.7974084445973	0.07693249081791928	0.17682719683929857	0.4350715964119247	0.6635104595736895	0.9591381118579169
ENSG00000240432	136.49898129497694	0.20601118898547463	0.47424405085084864	0.43439910024357026	0.6639986510187511	0.9591381118579169
ENSG00000157551	11706.266995189004	0.07142150772152686	0.16686448124249428	0.42802103353399823	0.6686358069594734	0.9591381118579169
ENSG00000185272	2480.0542570656185	-0.08663937774967022	0.20364238280349004	-0.42544865443494206	0.6705096441434353	0.9591381118579169
ENSG00000159231	409.2003082183981	-0.17694957134451417	0.43181675505675937	-0.40977930863580164	0.6819678459586773	0.9591381118579169
ENSG00000142168	1443.0661898335388	0.096691014741247	0.23779856943430927	0.40660890000836375	0.684295259467806	0.9591381118579169
ENSG00000205726	26236.36545640627	0.06881407841131537	0.17054047479579723	0.40350584512979915	0.6865761356176461	0.9591381118579169
ENSG00000184351	239.7413642847311	-0.17576803445665723	0.4419921653445466	-0.3976722852533836	0.6908717693032141	0.9591381118579169
ENSG00000142149	2826.5644594656997	0.09053842080576313	0.23229168290360547	0.38976178429657354	0.6967127049898414	0.9591381118579169
ENSG00000159261	3011.611064847484	0.07062967296473326	0.18329908437002512	0.38532474511522063	0.6999968303445033	0.9591381118579169
ENSG00000280433	2174.5054011850516	0.09177664617346383	0.23855201052465402	0.3847238427025491	0.7004420284337614	0.9591381118579169
ENSG00000243927	2952.0074710768604	-0.07127915955085631	0.1874518794464352	-0.38025310688455644	0.7037575409845604	0.9591381118579169
ENSG00000243646	3381.086950157479	0.071137600094056	0.18942596302345013	0.3755430298921033	0.7072566509285427	0.9591381118579169
ENSG00000275993	1733.8364211724354	-0.08046062086291308	0.21946929602946044	-0.36661447554883697	0.7139066090484333	0.9591381118579169
ENSG00000197381	17348.863680830225	-0.08680012118026185	0.24137914356646298	-0.35960075049467444	0.7191457222620838	0.9591381118579169
ENSG00000183486	6642.016325256458	-0.05742468800131709	0.165046760558341	-0.3479298097524217	0.7278928973447863	0.9591381118579169
ENSG00000177398	10822.101197413745	-0.04980216131006833	0.14488426717685118	-0.3437375381087992	0.7310436781066397	0.9591381118579169
ENSG00000159256	5423.958729325566	0.06403318075685621	0.1874754957848053	0.34155493489323546	0.7326858563380281	0.9591381118579169
ENSG00000156299	7076.906763369469	-0.047750063212758105	0.15044634188760633	-0.31738932707603257	0.7509482046622354	0.9591381118579169
ENSG00000173276	9009.801577262197	-0.04946130345301256	0.15747405704311826	-0.3140917582346245	0.7534513489996255	0.9591381118579169
ENSG00000186965	119.2230000369236	-0.1620537020733707	0.5197098820002322	-0.31181570273335363	0.755180589569783	0.9591381118579169
ENSG00000160200	8371.228424710665	0.04653376953664091	0.15259082759693487	0.30495784228629247	0.7603982608022459	0.9591381118579169
ENSG00000277117	2724.9796431868604	0.07090918631751782	0.2411970994118445	0.2939885533052794	0.7687666502191434	0.9591381118579169
ENSG00000188992	1693.333151179017	0.07356566096554658	0.2560859638091357	0.2872693991943114	0.7739060515211275	0.9591381118579169
ENSG00000160190	4074.84204422488	0.04588240417975653	0.16094958923435732	0.28507313624110936	0.7755881106653613	0.9591381118579169
ENSG00000160305	12057.329677419537	0.05326177238139255	0.1880614823894837	0.28321467907545816	0.7770122765491311	0.9591381118579169
ENSG00000142178	2463.80212104435	-0.06228563239775978	0.22128368042755317	-0.2814741343664143	0.7783467642380706	0.9591381118579169
ENSG00000156256	5930.267803282524	-0.05368920665161262	0.19495531827497886	-0.2753923674751234	0.7830148073450066	0.9591381118579169
ENSG00000159086	6888.356397392335	-0.04569972581835835	0.16957229291141113	-0.269499958004537	0.7875449745276197	0.9591381118579169
ENSG00000142156	3763.5392571904213	-0.04464107420383258	0.17841748156758538	-0.25020571869759484	0.8024282630033905	0.9591381118579169
ENSG00000157540	23810.74379490158	-0.036567770875707714	0.14697817689502046	-0.24879728166601453	0.8035175939222652	0.9591381118579169
ENSG00000265590	717.4874880000245	-0.06755407603861165	0.2724631838257783	-0.24793836396556201	0.8041820962888826	0.9591381118579169
ENSG00000155307	5828.6098717354835	0.049468168855917344	0.19976541274418946	0.24763130001520353	0.8044196909258235	0.9591381118579169
ENSG00000156253	3143.6433283834504	0.04815434325882461	0.19616114966587894	0.24548359010357476	0.8060820127212175	0.9591381118579169
ENSG00000159228	1676.4020638727545	-0.05006795620628266	0.20729756758969692	-0.24152698359385444	0.8091467055252075	0.9591381118579169
ENSG00000241123	333.29154806138695	0.0831982935061393	0.3500770859905129	0.23765706707349016	0.8121470851603447	0.9591381118579169
ENSG00000159140	18732.964321320054	0.03886748941039204	0.16551517264159157	0.23482735020647405	0.8143427388296598	0.9591381118579169
ENSG00000242220	1685.434103473025	-0.05142228300920143	0.22194626021071498	-0.2316879904188577	0.8167803598657944	0.9591381118579169
ENSG00000156265	7733.687346398158	0.04245060529223666	0.1846157888590593	0.22994027517681387	0.8181381796368412	0.9591381118579169
ENSG00000182093	9965.5032491722	0.03548818856316955	0.1559942753299721	0.22749673658281352	0.8200375065482927	0.9591381118579169
ENSG00000206106	112.502846711246	-0.133152450501233	0.6059715823398564	-0.2197338198386918	0.8260784638817193	0.9591381118579169
ENSG00000171587	6203.647043852118	0.047385072161198284	0.2231560478621156	0.21234052410928486	0.8318413825137803	0.9591381118579169
ENSG00000279493	149.98964323699957	-0.11553261009681251	0.5449460074382623	-0.21200744389323994	0.8321012269405091	0.9591381118579169
ENSG00000185917	9443.14415689102	-0.030890035542713763	0.1471488674786646	-0.2099237056458662	0.833727220016092	0.9591381118579169
ENSG00000274559	341.8519066457425	0.07853135365510693	0.375739690672279	0.2090046795817537	0.8344445855156876	0.9591381118579169
ENSG00000221864	213.9251500518809	0.08317163295909435	0.40465492653967894	0.20553718119860542	0.8371524517450751	0.9591381118579169
ENSG00000159216	12541.757781346345	0.03794636590420317	0.18645177899406953	0.2035183901646234	0.8387298731810124	0.9591381118579169
ENSG00000182871	8750.983721733255	-0.02979899688674703	0.16113820917939564	-0.1849281870420424	0.8532853622199705	0.9591381118579169
ENSG00000156261	4776.3586879672175	-0.029706720512501037	0.16482827902312358	-0.18022829995290743	0.8569733420441176	0.9591381118579169
ENSG00000160194	2729.425446928332	0.04189684093652387	0.23367975992486842	0.1792916979630343	0.8577086652987072	0.9591381118579169
ENSG00000159131	8715.36425449085	-0.027975376805984855	0.15652125079820933	-0.178732131664673	0.8581480379945436	0.9591381118579169
ENSG00000184032	143.51049739656716	0.1014966272355831	0.5781784493392869	0.1755455039038005	0.8606510189069394	0.9591381118579169
ENSG00000160218	8653.129257329148	-0.03122206807591034	0.17986851941570442	-0.1735827268570062	0.8621934078984298	0.9591381118579169
ENSG00000244025	141.18706506618202	0.08664386880081845	0.5070866425935877	0.17086600498420246	0.8643291276125358	0.9591381118579169
ENSG00000142207	4402.730845935597	-0.040701721241070785	0.2431778126497464	-0.1673743208624639	0.8670755291290141	0.9591381118579169
ENSG00000184724	144.96115741681038	0.08738052626033095	0.5315622008837321	0.16438438646513842	0.8694285541694292	0.9591381118579169
ENSG00000160226	4290.888026449395	-0.02779899357349254	0.169514307989507	-0.16399201874577635	0.8697374268694161	0.9591381118579169
ENSG00000160224	4371.801366616154	0.03317350209083705	0.21402667518871038	0.15499704446460935	0.8768236473239706	0.9591381118579169
ENSG00000180530	7770.300842714843	0.026931056416255903	0.17420599191891264	0.15459316938301096	0.8771420553001086	0.9591381118579169
ENSG00000205445	662.8346221334999	-0.0420103462505487	0.2850169964559079	-0.14739593348092733	0.8828195150795326	0.9591381118579169
ENSG00000185658	17049.66049099386	0.02191282607168576	0.14986154435853838	0.14622047414151898	0.883747343240264	0.9591381118579169
ENSG00000274276	5789.108447049041	-0.025346108377878908	0.18130872017665917	-0.13979530798729806	0.8888217205762938	0.9600737508503235
ENSG00000182362	2224.4501590463233	0.025853858126469387	0.19949831617383287	0.12959436762334187	0.8968873596526059	0.9600737508503235
ENSG00000160256	1167.9792840118496	-0.03385180575378085	0.2619786621700448	-0.12921588908568576	0.8971868239387303	0.9600737508503235
ENSG00000249624	1568.8025142769875	-0.024209297997554974	0.21710920429582214	-0.11150746959842658	0.9112139426581723	0.9662631577727712
ENSG00000205581	7602.705753506044	-0.017749238232562428	0.15952868209084847	-0.11126048306758143	0.9114097907376357	0.9662631577727712
ENSG00000160180	829.27441326352	-0.025114786825766382	0.24922079363505711	-0.10077323990285843	0.9197304701417894	0.9691358735329861
ENSG00000186924	115.41730933951655	0.05475631219137815	0.584916261061599	0.09361393388516451	0.9254158405849443	0.9691358735329861
ENSG00000186970	176.99879908852535	0.03827902571926874	0.41674622043102016	0.0918521244888043	0.9268155297105849	0.9691358735329861
ENSG00000160185	4447.0140393227175	-0.010906482406911906	0.17696296373284065	-0.0616314407085616	0.950856338462666	0.9862080528996227
ENSG00000243489	605.8166036258232	-0.020493714241329463	0.38039852304216143	-0.053874326528491924	0.9570352914139305	0.9862080528996227
ENSG00000155304	1700.6753487104702	0.014911974561211776	0.28063384693856863	0.053136764235270736	0.9576229391929192	0.9862080528996227
ENSG00000275464	3760.2250894861286	0.009595528415687058	0.19310352177308118	0.04969111038255898	0.9603685405965757	0.9862080528996227
ENSG00000157554	16219.260916887044	-0.004910183613616475	0.1663204809379561	-0.029522423131088476	0.9764479356616318	0.9950636857108861
ENSG00000183067	934.0324980303251	0.006001791303603421	0.2883220582887589	0.020816275172371782	0.9833922148420056	0.9950636857108861
ENSG00000171189	8158.773846538615	-0.0033372649443638457	0.18725524362025905	-0.017822010640896085	0.9857808455954155	0.9950636857108861
ENSG00000159055	574.5029452320522	-0.005358786979133065	0.38549796898261784	-0.013900947372759553	0.9889090059090726	0.9950636857108861
ENSG00000205670	2215.3294740493666	-0.002385048900921843	0.2050246521097221	-0.011632985967196996	0.9907184294414063	0.9950636857108861
ENSG00000182240	7690.209617026261	-1.754037217147115e-4	0.22917018131034075	-7.653863199470133e-4	0.9993893101318899	0.9993893101318899
